Name,Speciality,Degree,Year_of_experience,Location,City,dp_score,npv,consultation_fee
Dr. Madhushree Venkat,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (18 years as specialist),"Mulund West, Mumbai",Mumbai,83%,(35 votes),₹ 800 fee
Dr. Sunayana Dubey,Gynecologist/obstetrician,"MBBS, DGO",22 Years Experience Overall  (17 years as specialist),"Kandivali East, Mumbai",Mumbai,94%,(17 votes),₹ 700 fee
Dr. Sachin Dalal,Gynecologist/obstetrician,"FCPS - Mid. & Gynae, DGO, DNB - Obstetrics & Gynecology",21 Years Experience Overall  (19 years as specialist),"Bhandup West, Mumbai",Mumbai,93%,(217 votes),₹ 2500 fee
Dr. Prema Kania,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",37 Years Experience Overall  (33 years as specialist),"Marine Lines, Mumbai",Mumbai,99%,(137 votes),₹ 1200 fee
Dr. Nimisha Mehta,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",9 Years Experience Overall  (5 years as specialist),"Bhandup West, Mumbai",Mumbai,100%,(60 votes),₹ 800 fee
Dr. Jyotsna Patel,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, DGO, MBBS",29 Years Experience Overall  (25 years as specialist),"Andheri East, Mumbai",Mumbai,89%,(150 votes),₹ 1000 fee
Dr. Kishori Dinendra Kadam,Gynecologist/obstetrician,"MBBS, DGO, MD - Obstetrics & Gynaecology",39 Years Experience Overall  (36 years as specialist),"Mulund West, Mumbai",Mumbai,90%,(67 votes),₹ 1300 fee
Dr. Raju Sahetya,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, DGO, FCPS - Mid. & Gynae, MBBS",44 Years Experience Overall  (39 years as specialist),"Malad West, Mumbai",Mumbai,95%,(115 votes),₹ 1000 fee
Dr. Dharmesh Kapoor,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS, CCST - Urogynecology, FRCOG (UK)",35 Years Experience Overall  (28 years as specialist),"Chembur, Mumbai",Mumbai,95%,(115 votes),₹ 1000 fee
Dr. Smita Pawar,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",12 Years Experience Overall  (10 years as specialist),"Malad West, Mumbai",Mumbai,98%,(59 votes),₹ 500 fee
Dr. Roopa Prasad,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (9 years as specialist),"Malad West, Mumbai",Mumbai,99%,(144 votes),₹ 500 fee
Dr. Abhijit Bodke,Gynecologist/obstetrician,"DGO, MBBS",20 Years Experience Overall  (15 years as specialist),"Mira Road, Mumbai",Mumbai,99%,(144 votes),₹ 400 fee
Dr. Aparna Hegde,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO",28 Years Experience Overall  (24 years as specialist),"Santacruz West, Mumbai",Mumbai,97%,(75 votes),₹ 3000 fee
Dr. Prajakta Katdare-Saraf,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (11 years as specialist),"Vikhroli East, Mumbai",Mumbai,97%,(75 votes),₹ 600 fee
Dr. Aditi Singhi,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",20 Years Experience Overall  (19 years as specialist),"Chembur, Mumbai",Mumbai,96%,(23 votes),₹ 1200 fee
Dr. Uddhavraj Dudhedia,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO, FCPS - Mid. & Gynae",26 Years Experience Overall  (19 years as specialist),"Santacruz West, Mumbai",Mumbai,96%,(23 votes),₹ 1500 fee
Dr. Saloni Suchak,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (12 years as specialist),"Malad West, Mumbai",Mumbai,99%,(626 votes),₹ 1000 fee
Dr. Nitin M Narvekar,Gynecologist/obstetrician,"DGO, DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology",41 Years Experience Overall  (39 years as specialist),"Matunga, Mumbai",Mumbai,100%,(28 votes),₹ 2000 fee
Dr. Devika Chopra,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, Post Doctoral Fellowship in Reproductive Medicine",17 Years Experience Overall  (11 years as specialist),"Tardeo, Mumbai",Mumbai,99%,(253 votes),₹ 1500 fee
Dr. Maulik Joshi,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",30 Years Experience Overall  (24 years as specialist),"Matunga West, Mumbai",Mumbai,99%,(253 votes),₹ 800 fee
Dr. Vanita Raut,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",43 Years Experience Overall  (40 years as specialist),"Powai, Mumbai",Mumbai,97%,(88 votes),₹ 1300 fee
Dr. Hemashree Patel,Gynecologist/obstetrician,"DNB - Obstetrics & Gynecology, MBBS",17 Years Experience Overall  (9 years as specialist),"Kandivali West, Mumbai",Mumbai,98%,(132 votes),₹ 1200 fee
Dr. Swati Shah,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO",31 Years Experience Overall,"Santacruz West, Mumbai",Mumbai,98%,(132 votes),₹ 2200 fee
Dr. Shyam V Desai,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS",46 Years Experience Overall  (43 years as specialist),"Malad West, Mumbai",Mumbai,98%,(132 votes),₹ 1200 fee
Dr. Ashish Shyamkul,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",20 Years Experience Overall  (12 years as specialist),"Goregaon, Mumbai",Mumbai,98%,(132 votes),₹ 500 fee
Dr. Bela Kedia,Gynecologist/obstetrician,"MBBS, DGO, MD - Obstetrics & Gynaecology",36 Years Experience Overall  (34 years as specialist),"Mulund West, Mumbai",Mumbai,98%,(132 votes),₹ 1300 fee
Dr. Swati Gawai,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (7 years as specialist),"Chembur, Mumbai",Mumbai,98%,(132 votes),₹ 900 fee
Dr. Yogesh Trivedi,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",10 Years Experience Overall  (6 years as specialist),"Bhandup West, Mumbai",Mumbai,88%,(17 votes),₹ 500 fee
Dr. Pooja Sharma Dimri,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (17 years as specialist),"Malad West, Mumbai",Mumbai,88%,(17 votes),₹ 1000 fee
Dr. Miral Patel,Gynecologist/obstetrician,"DNB - Obstetrics & Gynecology, MBBS, DGO",15 Years Experience Overall  (12 years as specialist),"Borivali West, Mumbai",Mumbai,100%,(17 votes),₹ 99 fee
Dr. Girish Sabnis,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",44 Years Experience Overall  (39 years as specialist),"Mulund West, Mumbai",Mumbai,100%,(17 votes),₹ 1300 fee
Dr. Anita S. Chavan,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, FCPS - Mid. & Gynae, DGO, MBBS",23 Years Experience Overall  (19 years as specialist),"Malad West, Mumbai",Mumbai,100%,(17 votes),₹ 1200 fee
Dr. Vrunda  Karanjgaokar,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MRCOG(UK), CCT - OBG, MBBS",30 Years Experience Overall  (24 years as specialist),"Chembur, Mumbai",Mumbai,100%,(17 votes),₹ 1200 fee
Dr. Vrushni Bhuta,Gynecologist/obstetrician,"MBBS, MS - General Surgery, MS - Obstetrics & Gynaecology",14 Years Experience Overall  (10 years as specialist),"Powai, Mumbai",Mumbai,100%,(52 votes),₹ 1300 fee
Dr. Vidya Patil,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology",27 Years Experience Overall  (19 years as specialist),"Borivali West, Mumbai",Mumbai,88%,(128 votes),₹ 800 fee
Dr. Raju Manmohan,Gynecologist/obstetrician,"MBBS, DGO",29 Years Experience Overall  (25 years as specialist),"Chembur, Mumbai",Mumbai,88%,(128 votes),₹ 1000 fee
Dr. Ajanta Narvekar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",41 Years Experience Overall  (38 years as specialist),"Matunga, Mumbai",Mumbai,88%,(128 votes),₹ 2000 fee
Dr. Mohini Vachhani,Gynecologist/obstetrician,"Fellow of Royal College of Obstetricians and Gynaecologists FRCOG (London), MRCOG(UK), MD - Obstetrics & Gynaecology, DGO",43 Years Experience Overall,"Mahim, Mumbai",Mumbai,98%,(314 votes),₹ 1300 fee
Dr. Shruti Parikh,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (9 years as specialist),"Borivali West, Mumbai",Mumbai,100%,(199 votes),₹ 800 fee
Dr. Gouri Gore,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall,"Chembur East, Mumbai",Mumbai,91%,(180 votes),₹ 800 fee
Dr. Meghana D Sarvaiya,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",21 Years Experience Overall  (19 years as specialist),"Malad West, Mumbai",Mumbai,99%,(217 votes),₹ 1000 fee
Dr. Aneesh Sabnis,Gynecologist/obstetrician,"MD - Midwifery & Gynecology, MBBS",33 Years Experience Overall  (27 years as specialist),"Andheri West, Mumbai",Mumbai,96%,(221 votes),₹ 800 fee
Dr. Garima Sharma,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, Post Doctoral Fellowship in Reproductive Medicine, MBBS, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (8 years as specialist),"Mulund, Mumbai",Mumbai,99%,(93 votes),₹ 800 fee
Dr. Mohan Krishna Raut,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS, DGO",38 Years Experience Overall  (33 years as specialist),"Santacruz, Mumbai",Mumbai,98%,(188 votes),₹ 3000 fee
Dr. Balkrishna M Inamdar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",44 Years Experience Overall  (35 years as specialist),"Goregaon West, Mumbai",Mumbai,92%,(13 votes),₹ 1000 fee
Dr. Ashlesha Sankhe,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS",27 Years Experience Overall  (21 years as specialist),"Andheri West, Mumbai",Mumbai,98%,(106 votes),₹ 1500 fee
Dr. Deepika Asati,Gynecologist/obstetrician,"MBBS, DGO",19 Years Experience Overall  (14 years as specialist),"Kandivali East, Mumbai",Mumbai,95%,(19 votes),₹ 800 fee
Dr. Geetanjali Gariema,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",22 Years Experience Overall  (15 years as specialist),"Oshiwara, Mumbai",Mumbai,95%,(19 votes),₹ 1500 fee
Dr. Sneha Sathe,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (13 years as specialist),"Chembur, Mumbai",Mumbai,92%,(13 votes),₹ 1000 fee
Dr. Kausha Shah,Gynecologist/obstetrician,"MRCOG(UK), DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae, MBBS, DGO, Diploma of the Faculty of Family Planning (DFFP)",17 Years Experience Overall  (13 years as specialist),"Borivali West, Mumbai",Mumbai,88%,(42 votes),₹ 800 fee
Dr. Navaaz Azil Tantra,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, DGO",29 Years Experience Overall  (25 years as specialist),"Malad West, Mumbai",Mumbai,88%,(42 votes),₹ 1000 fee
Dr. Sangeeta Raodeo,Gynecologist/obstetrician,"DGO, FCPS - Mid. & Gynae",17 Years Experience Overall  (16 years as specialist),"Mulund West, Mumbai",Mumbai,100%,(79 votes),₹ 800 fee
Dr. Archana R. Gaikwad,Gynecologist/obstetrician,"MBBS, DGO",17 Years Experience Overall  (14 years as specialist),"Chembur East, Mumbai",Mumbai,100%,(79 votes),₹ 800 fee
Dr. Mugdha Raut,Gynecologist/obstetrician,"MBBS, MD - Midwifery & Gynecology, DGO",34 Years Experience Overall  (31 years as specialist),"Santacruz, Mumbai",Mumbai,99%,(240 votes),₹ 3000 fee
Dr. Nandita P Palshetkar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",38 Years Experience Overall  (28 years as specialist),"Opera House, Mumbai",Mumbai,85%,(47 votes),₹ 1000 fee
Dr. Laila Rajesh Dave,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",37 Years Experience Overall,"Mahim, Mumbai",Mumbai,88%,(26 votes),₹ 1300 fee
Dr. Preeti Deshpande,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, Fellow of Indian College of Obstetrics and Gynecology (FICOG)",20 Years Experience Overall  (15 years as specialist),"Mahim, Mumbai",Mumbai,98%,(47 votes),₹ 1600 fee
Dr. Vikram Sharad Shah,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall,"Mahim, Mumbai",Mumbai,95%,(19 votes),₹ 1300 fee
Dr. Vijal Modi,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (8 years as specialist),"Malad East, Mumbai",Mumbai,100%,(13 votes),₹ 800 fee
Dr. Miloni Gadoya,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (7 years as specialist),"Tardeo, Mumbai",Mumbai,100%,(13 votes),₹ 1500 fee
Dr. Shivani Baheti,Gynecologist/obstetrician,MS - Obstetrics & Gynaecology,3 Years Experience Overall  (2 years as specialist),"Santacruz West, Mumbai",Mumbai,100%,(13 votes),₹ 500 fee
Dr. Mangala Patil,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",36 Years Experience Overall  (30 years as specialist),"Mira Road, Mumbai",Mumbai,57%,(23 votes),₹ 900 fee
Dr. Hetal Parekh,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",26 Years Experience Overall  (22 years as specialist),"Powai, Mumbai",Mumbai,57%,(23 votes),₹ 1300 fee
Dr. Priti Nandanwar,Gynecologist/obstetrician,"MBBS, DGO",31 Years Experience Overall  (26 years as specialist),"Chembur, Mumbai",Mumbai,98%,(46 votes),₹ 1000 fee
Dr. Neeta Warty,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO",36 Years Experience Overall,"Santacruz West, Mumbai",Mumbai,98%,(46 votes),₹ 2700 fee
Dr. Mansi A Medhekar,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology, Diploma in Advanced Endoscopic Gynae Surgery",17 Years Experience Overall  (15 years as specialist),"Mahim, Mumbai",Mumbai,100%,(12 votes),₹ 1300 fee
Dr. Mamatha Shriyan,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",24 Years Experience Overall  (18 years as specialist),"Malad West, Mumbai",Mumbai,100%,(12 votes),₹ 500 fee
Dr. Kirti Shankhdhar,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",26 Years Experience Overall  (13 years as specialist),"Chembur East, Mumbai",Mumbai,100%,(16 votes),₹ 1000 fee
Dr. Jiteeka Thakkar,Gynecologist/obstetrician,"MBBS, DGO",13 Years Experience Overall  (8 years as specialist),"Ghatkopar West, Mumbai",Mumbai,100%,(16 votes),₹ 750 fee
Dr. Mukesh Agrawal,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO, MBBS",32 Years Experience Overall,"Malad West, Mumbai",Mumbai,100%,(16 votes),₹ 1600 fee
Dr. Shilpa Shah Gohil,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO, FCPS - Mid. & Gynae",20 Years Experience Overall  (19 years as specialist),"Mahim, Mumbai",Mumbai,97%,(139 votes),₹ 1800 fee
Dr. Divya A Sahetya,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (8 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(47 votes),₹ 1200 fee
Dr. Kanika Kalyani,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",14 Years Experience Overall  (8 years as specialist),"Borivali, Mumbai",Mumbai,100%,(47 votes),₹ 500 fee
Dr. Hitesh I Parikh,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, DGO, MBBS",36 Years Experience Overall,"Bandra West, Mumbai",Mumbai,100%,(47 votes),₹ 1000 fee
Dr. Nikita Lad Patel,Gynecologist/obstetrician,"MBBS, DGO",20 Years Experience Overall  (17 years as specialist),"Mahim, Mumbai",Mumbai,100%,(47 votes),₹ 1300 fee
Dr. Ritu Hinduja,Gynecologist/obstetrician,"MD - Obstetrics & Gynaecology, MBBS",12 Years Experience Overall  (11 years as specialist),"Andheri West, Mumbai",Mumbai,100%,(47 votes),₹ 750 fee
Dr. Mira Raisinghaney,Gynecologist/obstetrician,"MBBS, DGO, MD - Obstetrics & Gynaecology",37 Years Experience Overall,"Mahim, Mumbai",Mumbai,100%,(47 votes),₹ 1300 fee
Dr. Simi Kawar,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",30 Years Experience Overall  (26 years as specialist),"Malad West, Mumbai",Mumbai,100%,(47 votes),₹ 1600 fee
Dr. Nilima B. Inamdar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",39 Years Experience Overall  (36 years as specialist),"Goregaon West, Mumbai",Mumbai,68%,(31 votes),₹ 1000 fee
Dr. Vikas Dayanath Mishra,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",27 Years Experience Overall  (22 years as specialist),"Malad West, Mumbai",Mumbai,68%,(31 votes),₹ 1000 fee
Dr. Alka Kumar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",33 Years Experience Overall  (32 years as specialist),"Mahim, Mumbai",Mumbai,68%,(31 votes),₹ 1800 fee
Dr. Veena G. Shinde,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DGO",34 Years Experience Overall  (30 years as specialist),"Andheri West, Mumbai",Mumbai,94%,(312 votes),₹ 800 fee
Dr. Nikhil Gholkar,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",11 Years Experience Overall  (10 years as specialist),"Malad West, Mumbai",Mumbai,94%,(312 votes),₹ 1000 fee
Dr. Maimoona Ahmed,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",12 Years Experience Overall  (11 years as specialist),"Malad West, Mumbai",Mumbai,94%,(312 votes),₹ 750 fee
Dr. Jayshree Raurale,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (8 years as specialist),"Kandivali West, Mumbai",Mumbai,94%,(312 votes),₹ 800 fee
Dr. Padma Khade,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",28 Years Experience Overall  (19 years as specialist),"Ghatkopar East, Mumbai",Mumbai,75%,(12 votes),₹ 800 fee
Dr. Sulbha Arora,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (17 years as specialist),"Andheri West, Mumbai",Mumbai,75%,(12 votes),₹ 750 fee
Dr. Shonir Pai,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, Fellowship in Laparoscopy",9 Years Experience Overall  (8 years as specialist),"Mahim, Mumbai",Mumbai,94%,(33 votes),₹ 1300 fee
Dr. Shreya Prabhoo,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology, DGO",15 Years Experience Overall  (10 years as specialist),"Andheri East, Mumbai",Mumbai,94%,(33 votes),₹ 1200 fee
Dr. Vandana Shetty,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",23 Years Experience Overall  (22 years as specialist),"Mahim, Mumbai",Mumbai,94%,(33 votes),₹ 1300 fee
Dr. Reshma Naushad Hussain,Gynecologist/obstetrician,"MBBS, DGO, MD - Midwifery & Gynecology",27 Years Experience Overall,"Mahim, Mumbai",Mumbai,94%,(33 votes),₹ 1800 fee
Dr. Rohan Palshetkar,Gynecologist/obstetrician,"MS - Obstetrics & Gynaecology, MBBS",13 Years Experience Overall  (7 years as specialist),"Opera House, Mumbai",Mumbai,94%,(33 votes),₹ 500 fee
Dr. Nirali Dedhia,Gynecologist/obstetrician,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (7 years as specialist),"Malad, Mumbai",Mumbai,95%,(41 votes),₹ 800 fee
Dr. Rinoy Sreedharan,Gynecologist/obstetrician,"MBBS, MD - Obstetrics & Gynaecology",15 Years Experience Overall  (9 years as specialist),"Bhandup, Mumbai",Mumbai,95%,(41 votes),₹ 500 fee
Dr. Tejal Sheth Soni,Gynecologist/obstetrician,"FCPS - Mid. & Gynae, DGO",13 Years Experience Overall,"Ghatkopar East, Mumbai",Mumbai,95%,(41 votes),₹ 800 fee
Dr. Nilesh Jain,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (16 years as specialist),"Ghatkopar East, Mumbai",Mumbai,95%,(41 votes),₹ 1500 fee
Dr. Rajashri  Tayshete,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (10 years as specialist),"Borivali West, Mumbai",Mumbai,95%,(41 votes),₹ 1000 fee
Dr. Rajashri  Tayshete,Gynecologist/obstetrician,"MBBS, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (10 years as specialist),"Borivali West, Mumbai",Mumbai,95%,(41 votes),₹ 1000 fee
Dr. Sneha Nandkishor Rahatekar,Gynecologist/obstetrician,"MBBS, DGO, DNB - Obstetrics & Gynecology",11 Years Experience Overall  (7 years as specialist),"Ghatkopar East, Mumbai",Mumbai,95%,(41 votes),₹ 1500 fee
